CG/TG,CONSUMER_ID,PRODUCT_ID,PRICE,TRX_DATE,Offer_Type,Type,Validity,Voice_Benefit,Data_Benefit,Voice_Price,Data_Price,Combo_Price,Product_Description
CG,1.20E+11,P180,87,01-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,51539658180,P180,159,29-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.55E+11,P180,495,29-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,471,20-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,60129585587,P180,93,28-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,25769817138,P180,111,01-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,3288,P180,377,21-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,77309443970,P180,432,19-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,34359787713,P180,438,30-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,34359751288,P180,120,16-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,34359789121,P180,487,18-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,46694,P180,374,15-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,8589947062,P180,195,13-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.37E+11,P180,11,25-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,17179895642,P180,33,30-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,85899376324,P180,443,29-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,8589939460,P180,255,01-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,42949680094,P180,320,02-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539635386,P180,296,21-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539631511,P180,406,25-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.03E+11,P180,331,29-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,34359758856,P180,475,27-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.12E+11,P180,16,22-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.29E+11,P180,105,20-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179915350,P180,492,24-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.37E+11,P180,183,20-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.29E+11,P180,257,15-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,94489297478,P180,317,04-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,94489313430,P180,54,20-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,6788,P180,67,21-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.03E+11,P180,365,21-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,25769812994,P180,460,13-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.20E+11,P180,391,18-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,68719490771,P180,256,02-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,68719481938,P180,183,29-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,68719519680,P180,431,05-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179915382,P180,155,17-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,60129562275,P180,22,30-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,24983,P180,62,13-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,17179921463,P180,92,16-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,30434,P180,176,28-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,24934,P180,461,14-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,68719497261,P180,36,13-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,77309422391,P180,271,19-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.63E+11,P180,144,21-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,557,P180,245,13-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,85899392748,P180,55,24-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.29E+11,P180,131,22-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.29E+11,P180,149,01-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,8589972041,P180,21,23-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,51539630050,P180,20,29-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,51539623425,P180,271,18-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.63E+11,P180,84,02-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,25769847624,P180,41,31-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.29E+11,P180,366,02-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.29E+11,P180,493,03-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,25769829027,P180,351,17-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.63E+11,P180,182,17-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,34359771980,P180,349,15-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,149,31-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539648518,P180,85,03-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.29E+11,P180,325,23-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,68719513522,P180,263,22-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,34359770890,P180,391,16-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.37E+11,P180,171,23-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,77309431154,P180,395,21-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,34359747378,P180,431,23-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539614645,P180,263,17-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179888240,P180,26,31-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,94489321469,P180,85,27-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539657848,P180,336,16-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,8589959535,P180,22,13-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.20E+11,P180,86,26-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,16341,P180,237,30-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179924668,P180,214,25-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,68719492529,P180,195,27-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.03E+11,P180,415,04-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,60129565532,P180,335,24-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539652666,P180,89,16-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,60129581349,P180,91,31-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,34359764744,P180,349,23-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.12E+11,P180,95,01-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,8589963459,P180,124,27-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.37E+11,P180,432,01-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179884287,P180,488,25-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539610903,P180,475,23-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,8589949825,P180,420,16-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,34359787009,P180,162,29-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,68719496149,P180,413,16-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,68719477935,P180,224,29-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.29E+11,P180,252,24-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,7443,P180,324,26-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.63E+11,P180,236,22-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,85899350942,P180,479,29-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,42949678731,P180,38,03-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,25769846207,P180,338,22-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,51539659150,P180,468,19-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,34359748637,P180,139,31-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,42949684926,P180,248,04-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,25769833027,P180,46,13-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,85899348071,P180,77,03-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.37E+11,P180,218,19-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.12E+11,P180,496,05-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,34359782219,P180,54,18-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,11693,P180,372,02-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.55E+11,P180,95,15-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,34359789447,P180,443,15-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.55E+11,P180,260,14-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.63E+11,P180,177,13-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179878967,P180,161,22-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,90,03-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,200,15-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.12E+11,P180,445,22-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.63E+11,P180,122,29-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,372,25-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,68719526306,P180,373,03-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,42949673254,P180,140,24-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.20E+11,P180,392,28-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,94489313738,P180,78,30-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.03E+11,P180,85,02-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,42949710636,P180,199,05-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,325,04-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.63E+11,P180,284,20-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.37E+11,P180,297,28-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,77309431874,P180,284,20-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,1.20E+11,P180,135,31-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,77309413637,P180,287,14-01-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.20E+11,P180,155,26-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,42949681754,P180,461,25-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,1.03E+11,P180,234,02-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,25769819509,P180,137,14-03-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179869494,P180,88,16-02-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,17179870330,P180,411,22-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,85899397400,P180,205,22-04-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,8589944487,P180,313,03-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
CG,25769832404,P180,292,31-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,42949715217,P180,431,17-05-2022,Open,Data,Weekly,0,208,0,358,0,Unl V2v + 60 mins 
TG,60129567632,P103,115,30-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,94489282905,P103,152,19-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.20E+11,P103,482,02-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,68719480377,P103,106,01-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.37E+11,P103,332,20-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,34359776501,P103,74,15-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,85899375954,P103,320,25-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.63E+11,P103,207,17-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.37E+11,P103,29,18-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129582581,P103,376,25-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129584294,P103,287,19-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,94489314167,P103,167,17-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,8589975617,P103,207,02-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,8589967405,P103,431,05-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.63E+11,P103,450,05-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,17179882389,P103,373,26-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.63E+11,P103,207,17-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.37E+11,P103,396,31-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.55E+11,P103,433,30-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,34359777494,P103,147,26-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,16956,P103,329,23-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129575948,P103,215,26-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.55E+11,P103,137,22-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,34359759310,P103,334,13-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,94489299611,P103,9,03-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,94489283736,P103,32,14-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.46E+11,P103,187,13-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.20E+11,P103,478,15-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,94489291271,P103,308,16-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.20E+11,P103,26,13-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.55E+11,P103,453,28-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.55E+11,P103,191,22-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.55E+11,P103,164,02-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.63E+11,P103,44,28-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.03E+11,P103,72,20-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.12E+11,P103,232,15-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,51539639475,P103,139,21-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.12E+11,P103,465,29-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.12E+11,P103,88,13-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.37E+11,P103,363,30-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.63E+11,P103,319,30-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.63E+11,P103,261,03-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,34359754021,P103,123,05-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.03E+11,P103,280,18-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129567060,P103,169,23-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,34359739117,P103,383,19-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.63E+11,P103,139,01-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,94489310556,P103,415,26-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,51539616113,P103,481,27-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,54194,P103,204,04-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.20E+11,P103,25,19-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129567099,P103,297,05-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,85899354840,P103,144,22-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.03E+11,P103,80,16-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,25769833111,P103,117,01-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,51539629112,P103,171,27-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,8656,P103,166,19-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,94489280605,P103,97,20-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.55E+11,P103,122,23-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,25769804210,P103,281,24-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.63E+11,P103,391,17-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.29E+11,P103,279,27-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,85899353179,P103,48,20-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,17179900691,P103,199,15-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,60129542545,P103,86,25-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,8589959504,P103,133,15-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,34359783287,P103,207,13-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,8589959144,P103,424,03-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,51539629541,P103,453,31-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129565324,P103,426,16-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.37E+11,P103,143,27-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,17179906066,P103,463,26-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,17179876577,P103,295,21-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,33842,P103,207,01-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,42949683858,P103,81,21-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,17179920669,P103,377,03-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.03E+11,P103,34,23-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,51539636514,P103,29,31-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129553304,P103,497,15-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129545382,P103,163,16-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,42949706896,P103,261,29-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.46E+11,P103,67,20-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,17179893671,P103,60,05-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,85899387648,P103,417,14-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,77309443943,P103,320,17-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,51539632956,P103,365,24-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.46E+11,P103,422,17-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,60129580455,P103,218,27-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,77309412877,P103,5,01-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.12E+11,P103,113,21-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.63E+11,P103,125,27-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.29E+11,P103,169,26-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,34359759153,P103,274,24-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,8589954641,P103,399,14-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,51539632985,P103,183,25-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,8589970684,P103,30,25-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,85899371225,P103,145,18-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,8589956523,P103,183,27-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.20E+11,P103,356,13-02-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.55E+11,P103,261,13-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,34359784838,P103,179,02-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,77309439237,P103,66,15-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,68719495240,P103,300,21-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,25769821839,P103,330,02-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.29E+11,P103,84,04-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,94489321731,P103,384,19-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.29E+11,P103,153,24-04-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,1.12E+11,P103,461,04-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
CG,77309432607,P103,377,01-03-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,94489306350,P103,432,29-05-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,51539629227,P103,418,31-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,1.03E+11,P103,39,27-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
TG,94489295442,P103,41,13-01-2022,Open,Voice,Daily,60,0,98,0,0,Unl V2v + 60 mins 
